Activation,Learning Rate,Max Iter,Number Epochs,Num Layers,Train Accuracy,Test Accuracy,Train MSE,Test MSE
tanh,0.1,200,55,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,56,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,57,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,58,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,59,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,60,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,61,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,62,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,63,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,64,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,65,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,66,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,67,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,68,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,69,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,70,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,71,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,72,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,73,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,74,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,75,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,76,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,77,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,78,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,79,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,80,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,81,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,82,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,83,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,84,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,85,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,86,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,87,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,88,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,89,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,90,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,91,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,92,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,93,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,94,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,95,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,96,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,97,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,98,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,99,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,100,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,101,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,102,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,103,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,104,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,105,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,106,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,107,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,108,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,109,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,110,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,111,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,112,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,113,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,114,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,115,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,116,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,117,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,118,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,119,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,120,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,121,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,122,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,123,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,124,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,125,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,126,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,127,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,128,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,129,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,130,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,131,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,132,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,133,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,134,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,135,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,136,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,137,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,138,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,139,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,140,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,141,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,142,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,143,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,144,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,145,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,146,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,147,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,148,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,149,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,150,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,151,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,152,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,153,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,154,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,155,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,156,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,157,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,158,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,159,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,160,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,161,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,162,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,163,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,164,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,165,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,166,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,167,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,168,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,169,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,170,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,171,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,172,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,173,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,174,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,175,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,176,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,177,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,178,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,179,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,180,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,181,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,182,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,183,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,184,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,185,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,186,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,187,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,188,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,189,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,190,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,191,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,192,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,193,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,194,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,195,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,196,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,197,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,198,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,199,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,200,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,1,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,2,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,3,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,4,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,5,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,6,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,7,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,8,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,9,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,10,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,11,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,12,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,13,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,14,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,15,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,16,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,17,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,18,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,19,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,20,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,21,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,22,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,23,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,24,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,25,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,26,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,27,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,28,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,29,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,30,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,31,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,32,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,33,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,34,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,35,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,36,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,37,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,38,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,39,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,40,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,41,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,42,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,43,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,44,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,45,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,46,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,47,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,48,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
tanh,0.1,200,49,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
